id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
2038058534970048869,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Se reporta que Q!Aldo estuvo mostrándole a Q!Tina todo lo que vivió aquella noche en la cueva, incluyendo las apariciones de Cucurucho y otros sucesos extraños que lo han estado afectando.

Según los reportes, Q!Aldo dudó en contárselo al principio por miedo a ponerla en peligro, pero finalmente decidió mostrarle y explicarle lo ocurrido, advirtiéndole que existe una fuerza mucho más poderosa que The Regime.

Durante la conversación, también le relató cómo vio en la entrada de la mansión a una figura que parecía ser Q!Quackity, que luego se lanzó por las escaleras y desapareció, hasta que terminó comprendiendo que no era realmente Q!Quackity, sino alguien exactamente igual a él.

Además, Q!Aldo le contó que hoy volvió a ver a Cucurucho de forma mucho más cercana, y que incluso habría intentado matarlo lanzándole lava.

De acuerdo con los reportes, Q!Tina terminó visiblemente asustada y perturbada tras escuchar todo lo que Q!Aldo le mostró y le contó.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2038058534970048869,tweet,QSMP News Network (QNN),@QNNbreaking,2,0,63,718,8046,32,2026-03-28 20:59:54,"https://pbs.twimg.com/media/HEijb-_WAAAoHuV.jpg,https://pbs.twimg.com/media/HEijcB9XYAA2qbS.jpg",
2038048215673803195,"🗞 QNN — ISLA QSMP
🕵️ INVESTIGACIÓN

Nos acaba de llegar información de una fuente que prefirió mantenerse en el anonimato, ya que se trataría de datos confidenciales y secretos que hasta ahora no habían salido a la luz.

Según este reporte, Q!YoungMulti tendría oculto en algún punto de la isla un reactor nuclear, además de un laboratorio donde presuntamente estaría llevando a cabo experimentos.

La misma fuente asegura que habría robado ADN de varios habitantes de la isla como parte de estos procedimientos.

De acuerdo con la información recibida, Q!YoungMulti buscaría trabajar con la Federación, y esa sería la razón detrás de los experimentos.

También se nos reporta que las personas que tendrían conocimiento sobre esto pertenecerían al grupo de la Cueva Polaca.

Por el momento, esta información no ha sido confirmada de manera pública, pero de ser cierta, podría tratarse de uno de los hallazgos más delicados hasta ahora dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2038048215673803195,tweet,QSMP News Network (QNN),@QNNbreaking,37,8,93,1578,67499,98,2026-03-28 20:18:54,"https://pbs.twimg.com/media/HEiaDScWgAAXQ-N.jpg,https://pbs.twimg.com/media/HEiaDV1agAASKaq.jpg",
2038042627870994575,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Se reporta que Cucurucho apareció ante Q!Mike y Q!Aldo, repitiendo un patrón de ataque similar al visto en otros incidentes recientes.

Según los reportes, ambos fueron obligados a entrar en un agujero en el suelo, tras lo cual Cucurucho comenzó a lanzar lava desde arriba en un aparente intento de matarlos.

A pesar de la situación, Q!Mike y Q!Aldo lograron escapar.

El incidente ha vuelto a encender la alarma entre los habitantes, quienes ya comienzan a ver estas apariciones como ataques directos y no simples manifestaciones extrañas.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2038042627870994575,tweet,QSMP News Network (QNN),@QNNbreaking,2,0,76,780,8327,43,2026-03-28 19:56:42,"https://pbs.twimg.com/media/HEiU99BXUAAPPBb.jpg,https://pbs.twimg.com/media/HEiU-GgbIAAPrzR.jpg",
2037985263050183106,"🗞 QNN — ISLA QSMP
💣 CONFLICTO

Se reporta que Q!Alondrissa fue atropellada por Q!Ewron mientras este conducía el tren, en un momento que además quedó captado por las cámaras de los documentales del QSMP.

Según los reportes, el incidente ocurrió justo cuando Q!Alondrissa se encontraba dando noticias frente a cámara, lo que volvió la escena todavía más impactante para quienes la presenciaron.

El momento ha generado sorpresa entre algunos habitantes, quienes ahora se preguntan si se trató de un accidente o de otro incidente caótico más dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037985263050183106,tweet,QSMP News Network (QNN),@QNNbreaking,27,17,225,2039,34421,92,2026-03-28 16:08:45,https://pbs.twimg.com/media/HEhgzBgaUAAYm2e.jpg,
2037811966601736642,"🗞 QNN — ISLA QSMP
💖 RELACIONES

Se reporta que Q!Luzu y Q!Quackity fueron vistos compartiendo un momento especialmente cercano dentro de la isla.

Según los reportes, ambos pasearon en barca por el lago rumbo a la estatua construida por Q!Quackity, en una escena que varios habitantes describieron como particularmente linda. Durante el trayecto, incluso se habría escuchado a Q!Quackity decir que se trataba de un momento romántico.

Más tarde, también se les vio acudir a la mansión de The North, donde Q!Quackity invitó a Q!Luzu a conocer su cuarto. Ambos permanecieron ahí durante un rato, hasta que se escuchó una explosión dentro de la zona.

Pocos minutos después, Q!Quackity fue visto saliendo corriendo de la mansión, lo que ha generado nuevas preguntas entre los habitantes sobre qué fue exactamente lo que ocurrió tras ese momento entre ambos.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037811966601736642,tweet,QSMP News Network (QNN),@QNNbreaking,0,12,178,1228,11172,99,2026-03-28 04:40:08,https://pbs.twimg.com/media/HEfDL2YbYAASzRR.jpg,
2037650003947106542,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Los eventos extraños siguen ocurriendo dentro de la isla.

Se reporta que Q!Ewroon escuchó gritos extraños mientras se encontraba cerca de la zona del KFC, sin lograr identificar de dónde provenían.

Al mismo tiempo, también se reporta que Cucurucho apareció frente a Q!Foolish en la cabeza del dragón que él está construyendo, sumando otro momento inquietante a la jornada.

La coincidencia de ambos sucesos ha generado preocupación entre algunos habitantes, quienes ya se preguntan si la isla está entrando en una nueva etapa de actividad extraña.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037650003947106542,tweet,QSMP News Network (QNN),@QNNbreaking,3,9,125,1445,44949,67,2026-03-27 17:56:33,https://pbs.twimg.com/media/HEcv4YjaoAAZqTR.jpg,
2037589211386175959,"🗞 QNN — ISLA QSMP
💣 CONFLICTO

Se reporta que Q!Roier fue visto en la casa de Q!Schlatt junto a Q!Aldo, donde ambos habrían dejado mensajes de advertencia dirigidos hacia él por las amenazas previas.

Según los reportes, en los mensajes se le exigía a Q!Schlatt que se disculpara por lo ocurrido anteriormente.

Además, también se reporta que Q!Roier fue visto colocando algunas minas alrededor del lugar, lo que ha generado preocupación entre algunos habitantes por una posible escalada del conflicto.

La situación ha llamado la atención de los residentes, quienes ahora se preguntan si esto se quedará como una advertencia o si podría derivar en un enfrentamiento más grave.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037589211386175959,tweet,QSMP News Network (QNN),@QNNbreaking,1,8,31,572,13506,30,2026-03-27 13:54:59,https://pbs.twimg.com/media/HEb4lwFXMAEtO9t.jpg,
2037578581816094809,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Luzu fue visto cambiando la “Flor de la Paz” ubicada en la entrada de la mansión de The North por una flor negra.

Según los reportes, durante el momento también se le escuchó decir la frase:

“Hasta que yo no diga que va a haber paz, no va a haber paz nunca.”

La escena ha generado inquietud entre algunos habitantes, ya que el gesto ha sido interpretado como un rechazo directo a la paz.

Además, para varios residentes, esto podría ser señal de que un personaje que hasta ahora no estaba en el centro de la atención estaría comenzando a mover acciones desde las sombras.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037578581816094809,tweet,QSMP News Network (QNN),@QNNbreaking,1,10,63,1059,14666,58,2026-03-27 13:12:44,https://pbs.twimg.com/media/HEbu7EkW4AAyrKn.jpg,
2037443996419518479,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Se reporta que Q!Aldo y Q!Quackity encontraron dibujos de fantasmas en las zonas donde anteriormente ya habían vivido sucesos extraños y apariciones de Cucurucho.

Según los reportes, las marcas habrían aparecido justo en lugares que ya estaban vinculados a momentos inquietantes, lo que ha incrementado todavía más la tensión entre ambos habitantes.

El hallazgo ha despertado nuevas sospechas, ya que algunos residentes comienzan a preguntarse si estos símbolos están relacionados con las apariciones recientes o si se trata de una nueva forma de advertencia dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037443996419518479,tweet,QSMP News Network (QNN),@QNNbreaking,2,5,147,1394,12942,74,2026-03-27 04:17:57,"https://pbs.twimg.com/media/HEZ0hHGX0AArswd.jpg,https://pbs.twimg.com/media/HEZ0hKcbgAA3DlK.jpg",
2037421754390347910,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Las cosas se han vuelto aún más tétricas en la isla.

Se reporta que Q!Aldo vio a una figura que parecía ser Q!Quackity parada en la entrada de la mansión de The North. Según los reportes, al acercarse, la figura pareció lanzarse por la escalera y luego desaparecer.

Tras el incidente, Q!Aldo envió un mensaje a Q!Quackity para preguntarle qué hacía en la casa y por qué se había ido. Sin embargo, Q!Quackity aseguró haber permanecido todo el tiempo en la construcción de su estatua, y no en la mansión.

La escena ha generado inquietud entre los habitantes, quienes ahora se preguntan qué fue exactamente lo que Q!Aldo vio en la entrada de The North.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037421754390347910,tweet,QSMP News Network (QNN),@QNNbreaking,5,27,559,4281,39932,288,2026-03-27 02:49:34,https://pbs.twimg.com/media/HEZgSgraIAA3stl.jpg,
2037410398542917684,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Se reporta que Q!Quackity y Q!Aldo estarían viviendo momentos de fuerte tensión a raíz de apariciones repentinas y cada vez más inquietantes de Cucurucho.

Según los reportes, Q!Aldo habría visto dentro de una cueva a un ghast con el rostro de Cucurucho, mientras la propia figura de Cucurucho se encontraba presente riéndose, en una escena que varios habitantes ya describen como especialmente perturbadora.

Por su parte, Q!Quackity también habría comenzado a verlo aparecer en distintos puntos de su estatua, dando la impresión de que Cucurucho está manifestándose por todos lados.

La situación ha encendido nuevas alarmas entre los habitantes, quienes se preguntan si estas apariciones forman parte de una advertencia, una persecución o algo aún más grave.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037410398542917684,tweet,QSMP News Network (QNN),@QNNbreaking,7,19,405,3506,34262,276,2026-03-27 02:04:26,"https://pbs.twimg.com/media/HEZV9fFaAAAeZ34.jpg,https://pbs.twimg.com/media/HEZV9fQXQAAOGTp.jpg",
2037400575881449882,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Quackity y Q!Schlatt fueron vistos pasando tiempo juntos entre las casas de ambos, compartiendo momentos que varios habitantes describieron como especialmente cercanos, entre fotos, risas y conversaciones.

Sin embargo, la situación cambió cuando comenzó a sonar una alarma dentro de la casa de Q!Quackity. Según los reportes, Q!Quackity aseguraba escucharla claramente, mientras que Q!Schlatt decía no oír nada, por lo que ambos decidieron salir para continuar hablando fuera.

Más tarde, mientras observaban una foto de Q!Quackity, se reporta que un objeto explosivo fue lanzado hacia Q!Schlatt, lo que provocó que este decidiera irse del lugar.

A partir de esto, Q!Quackity fue a confrontar a Q!Aldo, al sospechar que él había sido responsable y que le había arruinado el momento. Incluso amenazó con explotar el cuarto de Q!Aldo si no quitaba la alarma.

Sin embargo, según los reportes, Q!Aldo aseguró que quien había colocado las alarmas era Q!Schlatt, y le mostró una fotografía como prueba. Esto habría dejado a Q!Quackity visiblemente herido, y poco después pasó del dolor al enojo.

Finalmente, se reporta que Q!Quackity fue a vengarse colocando alarmas por toda la casa de Q!Schlatt, ignorando los intentos de Q!Aldo por calmarlo. Durante el momento, Q!Quackity habría dicho que ya no dejaría que jugaran con él, y que siempre le hacían lo mismo.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037400575881449882,tweet,QSMP News Network (QNN),@QNNbreaking,0,4,105,1182,14408,80,2026-03-27 01:25:25,"https://pbs.twimg.com/media/HEZNBuWXEAAuyq3.jpg,https://pbs.twimg.com/media/HEZNBvDW0AAMKqX.jpg",
2037358866116042786,"🗞 QNN — ISLA QSMP
🕵️ INVESTIGACIÓN

Se reporta que Q!Maxo le propuso a Q!Aldo utilizar sus poderes para subir hasta lo más alto de la torre principal del spawn, ubicada en el centro de la isla, con la intención de investigar si ocultaba algo.

Según los reportes, Q!Aldo aceptó y usó sus poderes para ascender y ayudar a subir a Q!Maxo.

Al llegar a la cima, ambos encontraron una habitación con un botón rojo en el centro, lo que los dejó desconcertados al no entender por qué ese mecanismo se encontraba ahí.

De acuerdo con lo observado, el botón fue presionado, aunque aparentemente no ocurrió nada de inmediato.

El hallazgo ha despertado curiosidad entre algunos habitantes, quienes ahora se preguntan si el botón realmente no activó nada… o si sus efectos aún no se han manifestado.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037358866116042786,tweet,QSMP News Network (QNN),@QNNbreaking,3,7,70,1132,16731,71,2026-03-26 22:39:40,"https://pbs.twimg.com/media/HEYnF6-X0AAy506.jpg,https://pbs.twimg.com/media/HEYnF6_WwAAkDgW.jpg",
2037333713571532854,"🗞 QNN — ISLA QSMP
🕵️ INVESTIGACIÓN

Se reporta que Q!Fit y Q!HaiPerExe fueron vistos entrando a la zona donde Q!Maxo tiene su museo, y que permanecieron allí durante un buen rato.

Según los reportes, al salir del lugar Q!HaiPerExe le preguntó a Q!Maxo por qué les había mostrado todo eso, a lo que Q!Maxo respondió que ellos debían saber la verdad.

Después de esto, Q!HaiPerExe se retiró, mientras que Q!Fit decidió quedarse, asegurando que tenía que hablar seriamente con Q!Maxo.

La escena ha generado curiosidad entre algunos habitantes, ya que vuelve a poner al museo de Q!Maxo como un lugar vinculado a revelaciones importantes sobre la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037333713571532854,tweet,QSMP News Network (QNN),@QNNbreaking,2,1,34,578,9314,35,2026-03-26 20:59:43,"https://pbs.twimg.com/media/HEYQN2xWcAAfy2X.jpg,https://pbs.twimg.com/media/HEYQNpQbwAAiii2.jpg",
2037331280283529433,"🗞 QNN — ISLA QSMP
💖 RELACIONES

Se reporta que Q!Missa encontró dentro de la casa que comparte con Q!Philza un regalo especial con su nombre, el cual además estaba firmado por Q!Philza.

Según los reportes, Q!Missa recibió el detalle con mucha emoción, considerándolo un gesto muy bonito y significativo de parte de su compañero.

La escena ha llamado la atención de algunos habitantes, quienes la interpretan como una nueva muestra del vínculo cercano y platónico que ambos mantienen dentro de la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037331280283529433,tweet,QSMP News Network (QNN),@QNNbreaking,2,4,77,953,10539,62,2026-03-26 20:50:03,https://pbs.twimg.com/media/HEYOAO6WsAAP4pT.jpg,
2037330274028020065,"🗞 QNN — ISLA QSMP
🕵️ INVESTIGACIÓN

Se reporta que Q!Maxo encontró unos letreros sospechosos dentro de la zona de The Regime, cuya autoría por ahora no ha sido confirmada.

Según los reportes, tras verlos, Q!Maxo elaboró la teoría de que los primeros dos mensajes habrían sido colocados por la Federación, mientras que el tercero podría haber sido puesto por Q!Ash.

La interpretación ha llamado la atención de algunos habitantes, ya que los mensajes parecen mezclar vigilancia, provocación y una posible respuesta directa desde dentro del propio Regime.

Por ahora no se sabe con certeza quién dejó los letreros, pero el hallazgo ha vuelto a encender sospechas sobre la presencia de la Federación y su influencia en la isla.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037330274028020065,tweet,QSMP News Network (QNN),@QNNbreaking,0,1,30,458,6508,22,2026-03-26 20:46:03,https://pbs.twimg.com/media/HEYNFpmXsAASC7A.jpg,
2037328937378795693,"🗞 QNN — ISLA QSMP
💣 CONFLICTO

Se reporta que se vivió un gran caos en la zona de The Regime después de que una alarma comenzara a sonar sin parar.

Según los reportes, Q!Aldo fue a avisarle a Q!Juan, quien se encontraba acompañado por Q!Maxo, de que Q!Foolish habría hecho algo en la zona del Regime que podría provocar una guerra.

A raíz de esto, varios acudieron al lugar y se encontraron con el fuerte sonido de la alarma, mientras Q!Fit, integrante del Regime, preguntaba qué había ocurrido.

Los presentes comenzaron a buscar el origen del sonido y finalmente lograron apagar la alarma.

Después del incidente, Q!Foolish fue cuestionado sobre lo sucedido, aunque según los reportes él aseguró no haber sido responsable y sostuvo que es inocente.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037328937378795693,tweet,QSMP News Network (QNN),@QNNbreaking,0,2,20,480,7721,19,2026-03-26 20:40:45,https://pbs.twimg.com/media/HEYL32vWQAErFam.jpg,
2037306538436575557,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que la reunión de rehabilitación de The North terminó volviéndose un momento profundamente emotivo para sus integrantes.

Según los reportes, la conversación llevó a varios de ellos hasta las lágrimas, mientras se decían palabras bonitas y expresaban lo mucho que se aprecian entre sí.

La escena ha llamado la atención de algunos habitantes, ya que da la impresión de que la finalidad de la reunión sí se habría cumplido, permitiéndoles hablar sus conflictos y reforzar su unión como familia.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037306538436575557,tweet,QSMP News Network (QNN),@QNNbreaking,0,2,68,903,10151,37,2026-03-26 19:11:44,"https://pbs.twimg.com/media/HEX3f_dXQAECZJm.jpg,https://pbs.twimg.com/media/HEX3gCwbAAAASkj.jpg",
2037302995486925084,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que, durante la reunión de rehabilitación de The North, Q!Molly reveló que la flor de la paz le habría sido entregada por Cucurucho, lo que provocó nuevas dudas entre los presentes sobre por qué Cucurucho habría hecho algo así.

Según los reportes, esta revelación llevó a Q!Aldo a hablar sobre los tapes que vio en el museo de Q!Maxo y sobre la información que estos contenían acerca de la Federación.

Durante la conversación, Q!Juan afirmó que él también vio esas cintas, pero aseguró que cree que todo podría tratarse solo de rumores. Además, sostuvo que no piensa que Cucurucho sea realmente malo y expresó su intención de hablar directamente con él para entender cuáles serían sus razones.

La conversación ha vuelto a poner sobre la mesa las distintas posturas que existen dentro de The North respecto a Cucurucho y la Federación.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037302995486925084,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,22,298,4920,6,2026-03-26 18:57:40,https://pbs.twimg.com/media/HEX0R1qWYAIpnXu.jpg,
2037299778627727843,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que The North está llevando a cabo una reunión de rehabilitación con la intención de tratar los problemas internos que se han acumulado dentro de la familia.

Según los reportes, el objetivo del encuentro sería hablar las tensiones entre todos e intentar arreglar la situación, ya que varios integrantes consideran que los conflictos recientes han sido demasiados.

En la reunión se encontrarían presentes Q!Molly, Q!Aldo, Q!Juan, Q!Foolish y Q!Graf.

La escena ha llamado la atención de algunos habitantes, quienes ahora se preguntan si este intento de diálogo logrará calmar las fracturas dentro del grupo o si solo sacará a la luz más problemas.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037299778627727843,tweet,QSMP News Network (QNN),@QNNbreaking,1,1,60,675,9167,18,2026-03-26 18:44:53,https://pbs.twimg.com/media/HEXxWmSXoAEEVwa.jpg,
2037293183483420957,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta una fuerte discusión dentro de la mansión de The North, donde Q!Aldo habría acusado a Q!Molly de traición.

Según los reportes, Q!Aldo se mostró visiblemente molesto con ella, mientras que Q!Molly respondió que no había traicionado a nadie, asegurando que solo intentaba manejar las cosas de forma más tranquila y que nunca hizo nada que realmente representara una traición.

Durante el conflicto, Q!Juan se posicionó del lado de Q!Molly, afirmando que su postura tenía sentido y que, en ocasiones, es mejor mantener cerca a tus enemigos, dando a entender que comprendía sus intenciones.

Aun así, la discusión escaló hasta los gritos, y finalmente Q!Aldo salió de la oficina visiblemente enojado.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037293183483420957,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,24,334,5280,17,2026-03-26 18:18:40,https://pbs.twimg.com/media/HEXrWssaAAAg7TR.jpg,
2037287997255647461,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Foolish habría tenido una reunión en la oficina de Q!Juan junto a Q!Aldo, donde les contó lo que supuestamente le ocurrió más temprano.

Según los reportes, Q!Foolish explicó que encontró una carta invitándolo a una fiesta secreta y que, al acudir, terminó en una pequeña habitación donde dos entes lo llevaron a un laboratorio y le extrajeron su ADN.

Sin embargo, Q!Juan y Q!Aldo no le creyeron, sugiriendo que quizá habría estado bajo los efectos de alguna sustancia y que todo pudo haber sido una alucinación.

Para demostrar que decía la verdad, Q!Foolish se ofreció a llevarlos al lugar donde había sido citado. No obstante, al llegar, la habitación ya no existía, lo que provocó que Q!Juan y Q!Aldo quedaran convencidos de que todo había sido imaginado.

Tras esto, ambos habrían concluido que Q!Foolish necesitaría rehabilitación.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037287997255647461,tweet,QSMP News Network (QNN),@QNNbreaking,0,2,46,530,7807,22,2026-03-26 17:58:04,https://pbs.twimg.com/media/HEXmoyxa4AAYjgk.jpg,
2037276878927782081,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Ash fue visto hablando con Q!Molly en la construcción de la casa que actualmente levanta dentro de la zona del Regime.

Según los reportes, durante la conversación Q!Molly le contó que la flor de la paz que Q!Ash había entregado previamente a Q!Juan y Q!Vegetta777 habría sido robada.

Ante esto, Q!Ash le preguntó si recuperar la flor y devolverla podría beneficiarla dentro de The North, incluso ayudándola a obtener un rango más alto. Q!Molly respondió que sí podría ayudarla, y entonces Q!Ash le entregó una flor igual a la robada, para que la hiciera pasar por la original y la devolviera.

De acuerdo con los reportes, Q!Molly aceptó y fue de regreso con la flor, entregándosela a Q!Foolish. Allí le habría dicho que le costó mucho recuperarla y que tuvo que luchar bastante para traerla de vuelta.

Cuando Q!Foolish preguntó quién tenía la flor, Q!Molly respondió que la única condición para que se la devolvieran era no revelar quién fue.

Finalmente, se reporta que Q!Foolish se mostró contento de que la flor regresara, ya que así evitaría represalias, y la colocó de nuevo en su lugar como si nada hubiera pasado.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037276878927782081,tweet,QSMP News Network (QNN),@QNNbreaking,0,3,33,579,8410,28,2026-03-26 17:13:53,https://pbs.twimg.com/media/HEXchpuWMAAejzb.jpg,
2037266320517980463,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Molly fue vista nuevamente en la zona de The Regime, al parecer con la intención de ayudar a Q!Ashswag con la nueva construcción de su casa.

Según los reportes, durante el día de hoy Q!Ash se habría enfocado únicamente en trabajar en su vivienda.

La presencia de Q!Molly en el lugar ha vuelto a llamar la atención de algunos habitantes, especialmente porque ella forma parte de The North y, desde distintos sectores, ya comienzan a circular interpretaciones sobre lo que esto podría significar.

Entre los rumores, algunos consideran que podría verse como una traición hacia su grupo, mientras que otros creen que Q!Molly podría estar intentando construir una alianza entre The North y The Regime.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037266320517980463,tweet,QSMP News Network (QNN),@QNNbreaking,0,3,44,685,9679,26,2026-03-26 16:31:56,"https://pbs.twimg.com/media/HEXS7CjXsAAOVjs.jpg,https://pbs.twimg.com/media/HEXS7DxXQAEibop.jpg",
2037262721310409018,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que Q!Molly, al llegar a su habitación mientras la mostraba a las cámaras del documental, notó una alteración en el techo del cuarto.

Según los reportes, había un cuadro gris colocado en la parte superior, como si el techo hubiera sido abierto y después cubierto nuevamente con ese bloque, lo que provocó la molestia inmediata de Q!Molly.

Durante el momento, Q!Molly cuestionó al camarógrafo sobre si sabía quién había sido, pero este negó tener información.

Más tarde, tras investigar un poco más, se descubrió que el propietario del cuadro colocado en el techo era Q!Aldo Geo.

El hallazgo ha generado nuevas dudas entre los habitantes sobre qué hacía ese bloque ahí y con qué intención fue colocado.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037262721310409018,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,17,467,9409,8,2026-03-26 16:17:37,https://pbs.twimg.com/media/HEXPpkIW8AAMG7S.jpg,
2037258076244574356,"🗞 QNN — ISLA QSMP
🎭 RUMORES

Se reporta que los habitantes de la isla parecen sentirse cada vez más incómodos ante la presencia de las cámaras de los documentales.

Según los reportes, esta incomodidad ha comenzado a reflejarse en reacciones más agresivas, con varios residentes espantando las cámaras o intentando alejarlas para que dejen de grabarlos.

En el día de hoy, una de las reacciones más notorias habría sido la de Q!Foolish y Q!Shappo, especialmente después de lo ocurrido recientemente con Q!Foolish y de las sospechas que ambos mantienen sobre la posibilidad de que estas cámaras sean enviadas por la Federación.

La situación ha incrementado la desconfianza entre algunos habitantes, quienes ya no ven las cámaras únicamente como parte de un documental, sino como posibles herramientas de vigilancia.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037258076244574356,tweet,QSMP News Network (QNN),@QNNbreaking,0,0,16,281,5218,14,2026-03-26 15:59:10,https://pbs.twimg.com/media/HEXLbL8WMAApL-O.jpg,
2037256683768959447,"🗞 QNN — ISLA QSMP
🚨 ALERTA

Se reporta que Q!Foolish permaneció en un estado de fuerte alteración y shock después de lo ocurrido en las coordenadas, repitiendo varias veces que temía que todo hubiera sido obra de la Federación.

Según los reportes, Q!Shappo intentó calmarlo y, al escucharlo mencionar tantas veces a la Federación, terminó preguntándole qué era exactamente.

Ante esto, Q!Foolish le explicó qué es la Federación y le habló de situaciones que vivió con ellos en el pasado, señalando además que Cucurucho es una de las figuras principales vinculadas a ese grupo.

Durante la conversación, Q!Shappo comentó que Q!Juan parecía tener cierta cercanía con Cucurucho, a lo que Q!Foolish respondió que, si eso era cierto, probablemente Q!Juan estaría siendo engañado por ellos.

La escena ha incrementado la preocupación entre algunos habitantes, ya que vuelve a colocar a la Federación, Cucurucho y Q!Juan dentro de la misma línea de sospecha.

⚠️ Nota: Los eventos reportados forman parte del lore o roleplay dentro del servidor QSMP.",https://x.com/QNNbreaking/status/2037256683768959447,tweet,QSMP News Network (QNN),@QNNbreaking,0,2,42,466,8497,21,2026-03-26 15:53:38,https://pbs.twimg.com/media/HEXKKIcbMAA-0m8.jpg,
